"userId";"title"
"6572";"Say Say Say"
"2506";"The Gypsy"
"4570";"Rudolph"
"2814";"What's Going On?"
"2068";"Here in My Heart"
"870";"(Sittin' On) the Dock of the Bay"
"7455";"Love In This Club"
"2123";"We Belong Together"
"7700";"Royals"
"994";"Harper Valley PTA"
"3314";"Promiscuous"
"7883";"Bad Romance"
"8092";"Caldonia Boogie (What Makes Your Big Head So Hard)"
"8784";"Bye"
"2196";"So Much in Love"
"8233";"The Tide is High"
"6707";"Every Little Thing She Does is Magic"
"5036";"Don't Let the Sun Go Down On Me"
"3403";"Blue Tango"
"5108";"(I've Got a Gal In) Kalamazoo"
"8426";"Groovin'"
"8179";"Bye Bye Love"
"8947";"My Sharona"
"7655";"We Are Young"
"4615";"Cold"
"920";"Superstition"
"4822";"It's Too Late"
"5521";"Hair"
"1867";"Let Me Call You Sweetheart"
"4393";"Empire State Of Mind"
"4425";"Heartbreak Hotel"
"5564";"The Last Dance"
"411";"Cracklin' Rosie"
"2703";"She Loves You"
"7223";"Hey Ya!"
"1093";"Spanish Harlem"
"5920";"God Bless America"
"5932";"Battle of New Orleans"
"3333";"Breathe"
"7762";"Born in the USA"
"2810";"Locked Out Of Heaven"
"4406";"Under the Bridge"
"703";"Hold On"
"7289";"U Can't Touch This"
"4010";"On the Atchison"
"8796";"What Goes Around Comes Around"
"3279";"Born in the USA"
"5900";"Say Say Say"
"6892";"Do You Love Me?"
"7048";"Goodnight"
"377";"Tom Dooley"
"8563";"Get Back"
"468";"Afternoon Delight"
"6523";"Mama Told Me Not to Come"
"5923";"How Deep is Your Love?"
"8615";"(Let Me Be Your) Teddy Bear"
"3871";"9 to 5"
"276";"West End Girls"
"5193";"Private Eyes"
"502";"Love's Theme"
"4644";"Another One Bites the Dust"
"5247";"Take On Me"
"1251";"Begin the Beguine"
"3882";"Arthur's Theme (Best That You Can Do)"
"5046";"(Put Another Nickel In) Music! Music! Music!"
"3633";"That Lucky Old Sun (Just Rolls Around Heaven All Day)"
"1339";"My Prayer"
"7237";"Hair"
"8691";"Fame"
"588";"Gonna Make You Sweat (Everybody Dance Now)"
"2982";"Let Me Love You"
"1046";"All I Wanna Do"
"7086";"Dance to the Music"
"1754";"Good Lovin'"
"4502";"Delicado"
"6016";"I Only Have Eyes For You"
"5206";"Help Me"
"8596";"Gonna Make You Sweat (Everybody Dance Now)"
"1252";"(Just Like) Starting Over"
"8745";"That Old Black Magic"
"5744";"Freebird"
"7587";"Summer in the City"
"1739";"Do Wah Diddy Diddy"
"6141";"What's Love Got to Do With It?"
"2410";"Here in My Heart"
"4403";"Glamorous"
"4984";"A Whole New World (Aladdin's Theme)"
"1382";"Always On My Mind"
"5805";"I Want You Back"
"304";"I'm So Lonesome I Could Cry"
"1329";"God Bless America"
"2870";"The Power of Love"
"8008";"My Boyfriend's Back"
"2603";"December 1963 (Oh What a Night)"
"3657";"What's Going On?"
"3661";"The Christmas Song (Chestnuts Roasting On An Open Fire)"
"7549";"Careless Whisper"
"7301";"Behind Closed Doors"
"475";"Venus"
"7263";"Woman"
"6523";"Another Night"
"721";"The Love You Save"
"8132";"Ain't Misbehavin'"
"6366";"Alone Again (Naturally)"
"2553";"We've Only Just Begun"
"5762";"Three Coins in the Fountain"
"3847";"Makin' Whoopee"
"3566";"Penny Lane"
"430";"Sunday"
"484";"Paperback Writer"
"467";"I'll Walk Alone"
"883";"Respect"
"6908";"Earth Angel"
"4690";"Paperback Writer"
"4063";"Do Wah Diddy Diddy"
"5983";"Hungry Heart"
"1559";"Daydream Believer"
"5499";"Roses Are Red"
"1742";"(Everything I Do) I Do it For You"
"1192";"Theme From 'A Summer Place'"
"8885";"A Thousand Miles"
"8404";"Baker Street"
"4836";"Maybellene"
"6524";"Live & Let Die"
"4485";"Ain't No Mountain High Enough"
"3954";"On Bended Knee"
"2776";"Honey"
"130";"Smoke Gets in Your Eyes"
"893";"Pony Time"
"1394";"Another Day in Paradise"
"3794";"People Got to Be Free"
"2612";"These Boots Are Made For Walking"
"5336";"I Kissed A Girl"
"6427";"Dilemma"
"8860";"ABC"
"647";"Dreams"
"4120";"Red Red Wine"
"2372";"Maybellene"
"5881";"How Much is That Doggy in the Window?"
"7863";"It's All in the Game"
"5219";"Temperature"
"7741";"Got to Give it Up"
"4062";"House of the Rising Sun"
"1601";"Flashdance. What a Feeling"
"3490";"Beauty & the Beast"
"975";"Oh Happy Day"
"299";"The Joker"
"254";"Turn! Turn! Turn! (To Everything There is a Season)"
"5020";"Chattanoogie Shoe-Shine Boy"
"6689";"Funkytown"
"2265";"Some Enchanted Evening"
"8653";"Kung Fu Fighting"
"2054";"Singing The Blues"
"495";"Hello"
"8625";"Love Shack"
"3527";"Roll With It"
"5626";"Tears in Heaven"
"5602";"Breathe"
"6654";"Mack the Knife"
"8727";"Hello Dolly"
"401";"Come On Eileen"
"3093";"How Much is That Doggy in the Window?"
"3505";"I Want to Hold Your Hand"
"1099";"Chances Are"
"6721";"This Diamond Ring"
"3784";"Walk This Way"
"5696";"Riders On the Storm"
"2115";"Harper Valley PTA"
"1763";"Caldonia Boogie (What Makes Your Big Head So Hard)"
"5069";"Maneater"
"6725";"Grenade"
"2197";"Paint it Black"
"7905";"Love is a Many Splendoured Thing"
"2842";"Soldier Boy"
"5939";"Spirit in the Sky"
"6783";"West End Girls"
"4971";"Love to Love You Baby"
"882";"Band On the Run"
"6821";"I'm So Lonesome I Could Cry"
"5539";"(Everything I Do) I Do it For You"
"3662";"Every Little Thing She Does is Magic"
"3669";"TSOP (The Sound of Philadelphia)"
"8918";"Fire & Rain"
"3031";"Gonna Make You Sweat (Everybody Dance Now)"
"2180";"Breathe"
"5683";"We Will Rock You"
"207";"On Bended Knee"
"1549";"Runaround Sue"
"3081";"Born to Be Wild"
"2465";"You Were Meant for Me"
"5396";"Lady"
"8231";"Say My Name"
"5572";"Little Things Mean a Lot"
"185";"The Girl From Ipanema"
"2924";"Horse With No Name"
"6266";"The Song From Moulin Rouge (Where Is Your Heart)"
"27";"Hey There Delilah"
"2626";"Cars"
"6045";"I'll Be There"
"7781";"Venus"
"7466";"Baby Baby"
"3072";"Red Red Wine"
"8326";"Over There"
"3350";"Begin the Beguine"
"1514";"Just My Imagination (Running Away With Me)"
"4145";"Hanging by a Moment"
"8930";"All You Need is Love"
"1540";"I Kissed A Girl"
"3790";"Love Me Do"
"955";"How Deep is Your Love?"
"1569";"Beauty & the Beast"
"2843";"Family Affair"
"5286";"Afternoon Delight"
"6841";"Let's Stay Together"
"98";"Third Man Theme"
"2137";"Rhapsody in Blue"
"5278";"Fly Robin Fly"
"2258";"Brother Louie"
"4886";"Let Me Call You Sweetheart"
"8618";"Waiting For a Girl Like You"
"2052";"How High the Moon"
"534";"T For Texas (Blue Yodel No 1)"
"202";"Blue Suede Shoes"
"561";"Time of the Season"
"2654";"Don't Let the Stars Get in Your Eyes"
"8260";"Uncle Albert (Admiral Halsey)"
"5118";"Monday Monday"
"6057";"Louie Louie"
"5659";"Purple Rain"
"7845";"Morning Train (Nine to Five)"
"1730";"I Heard it Through the Grapevine"
"5559";"Blurred Lines"
"2516";"Proud Mary"
"8876";"Groove is in the Heart"
"320";"Ironic"
"190";"We Are Young"
"3601";"Kryptonite"
"1516";"Two Hearts"
"1022";"Weak"
"6819";"Running Scared"
"7426";"Boogie Woogie Bugle Boy"
"7561";"Don't You Want Me"
"8798";"Tik-Toc"
"8868";"Do Ya Think I'm Sexy?"
"6619";"Summer in the City"
"8574";"Reunited"
"3056";"Rags to Riches"
"196";"Kansas City"
"28";"This Diamond Ring"
"1592";"Touch Me"
"4104";"Wooly Bully"
"7215";"Love Me Tender"
"7883";"Love to Love You Baby"
"5347";"It's My Party"
"7911";"Hold On"
"7554";"Wicked Game"
"485";"Locked Out Of Heaven"
"4330";"Smooth"
"855";"1999"
"4824";"Boulevard of Broken Dreams"
"6982";"Behind Closed Doors"
"4087";"(Sexual) Healing"
"6856";"The End of the World"
"3066";"Endless Love"
"5078";"Rag Doll"
"6885";"Wicked Game"
"1006";"One of These Nights"
"2846";"Somebody That I Used to Know"
"1470";"Boogie Woogie Bugle Boy"
"5741";"Let's Hear it For the Boy"
"7040";"Good Vibrations"
"7702";"Lookin' Out My Back Door"
"6726";"Total Eclipse of the Heart"
"3963";"The Girl From Ipanema"
"787";"Theme From 'A Summer Place'"
"4612";"Begin the Beguine"
"5442";"Sailing"
"846";"Frankenstein"
"6392";"Yeah!"
"2018";"My Boyfriend's Back"
"8978";"God Bless America"
"232";"Celebration"
"3792";"One Sweet Day"
"522";"It's My Party"
"3564";"Wicked Game"
"6325";"Say You"
"7068";"Don't Worry Be Happy"
"4206";"Night & Day"
"3537";"Over the Rainbow"
"8781";"The Long & Winding Road"
"7988";"Oh My Papa (O Mein Papa)"
"4708";"Candle in the Wind '97"
"4202";"Suspicious Minds"
"804";"It Had to Be You"
"6917";"Another One Bites the Dust"
"128";"Bad Girls"
"6907";"Hero"
"3999";"Kiss"
"4200";"Morning Train (Nine to Five)"
"2232";"Fame"
"2517";"Born to Run"
"5790";"Rock Your Baby"
"7874";"Wishing Well"
"8968";"Hanging by a Moment"
"2209";"How Will I Know"
"1765";"Theme From 'A Summer Place'"
"6946";"Another Day in Paradise"
"7295";"Cherry Pink & Apple Blossom White"
"5343";"Shake You Down"
"4016";"Thriller"
"8491";"Lights"
"8494";"Killing Me Softly With His Song"
"1745";"Party Rock Anthem"
"673";"Nobody Does it Better"
"2117";"Kiss You All Over"
"3662";"How Deep is Your Love?"
"3511";"Wind Beneath My Wings"
"7578";"Can You Feel the Love Tonight"
"855";"In the Mood"
"8475";"Nobody Does it Better"
"7419";"I Think I Love You"
"8546";"Hollaback Girl"
"4594";"Here in My Heart"
"1968";"Don't Fence Me In"
"69";"Dilemma"
"8782";"Streets of Philadelphia"
"3668";"Wild Thing"
"252";"Look Away"
"691";"He's a Rebel"
"8569";"The Power of Love"
"8079";"Don't Let the Sun Go Down On Me"
"6294";"Love Shack"
"5130";"If (They Made Me a King)"
"5563";"Kiss From a Rose"
"4582";"Make it With You"
"8342";"I'll Walk Alone"
"452";"Higher Love"
"1906";"Ball of Confusion (That's What the World is Today)"
"1267";"Family Affair"
"1740";"St George & the Dragonette"
"7992";"Hang On Sloopy"
"1707";"I'm Sorry"
"4055";"There goes my baby"
"2347";"Centerfold"
"8310";"I Need You Now"
"4233";"Brand New Key"
"6147";"Ring My Bell"
"7833";"Three Times a Lady"
"1932";"Don't Leave Me This Way"
"1296";"I'll Be There"
"7110";"Will It Go Round In Circles"
"8622";"Faith"
"994";"Some Enchanted Evening"
"1826";"My Man"
"8179";"Got to Give it Up"
"4861";"The Christmas Song (Chestnuts Roasting On An Open Fire)"
"4476";"Papa Was a Rolling Stone"
"1255";"Blaze of Glory"
"37";"Tutti Frutti"
"4724";"These Boots Are Made For Walking"
"4922";"I Can't Help Myself (Sugar Pie"
"3418";"Only The Lonely (Know The Way I Feel)"
"1521";"I'm Your Boogie Man"
"973";"Turn! Turn! Turn! (To Everything There is a Season)"
"2073";"Good Vibrations"
"2886";"This Diamond Ring"
"7422";"Total Eclipse of the Heart"
"5099";"Hello Dolly"
"6088";"9 to 5"
"2994";"Lola"
"8791";"Use Somebody"
"5198";"Your Song"
"3685";"In the Year 2525 (Exordium & Terminus)"
"4538";"Total Eclipse of the Heart"
"759";"The Wanderer"
"5742";"Mercy Mercy Me (The Ecology)"
"8082";"I Gotta Feeling"
"8868";"Jump"
"8042";"Rapture"
"1154";"Temperature"
"4362";"The Glow-Worm"
"3949";"Unchained Melody"
"7894";"Pennies From Heaven"
"8102";"My Eyes Adored You"
"5440";"The Wanderer"
"997";"House of the Rising Sun"
"2848";"Candy Man"
"2431";"Smells Like Teen Spirit"
"351";"Locked Out Of Heaven"
"1256";"Bennie & the Jets"
"8860";"Mister Sandman"
"1206";"Grenade"
"7046";"Mack the Knife"
"5227";"(Put Another Nickel In) Music! Music! Music!"
"6441";"Ain't Misbehavin'"
"4679";"Oh Happy Day"
"3843";"Revolution"
"7555";"American Pie"
"6227";"Alone Again (Naturally)"
"7783";"Love Hangover"
"7825";"Disturbia"
"1220";"Rehab"
"6161";"I Wanna Love You"
"5135";"Get Off of My Cloud"
"2256";"Come Together"
"1035";"Candle in the Wind '97"
"3287";"Smoke On the Water"
"2675";"It's Too Late"
"6997";"My Love"
"6396";"Rhapsody in Blue"
"8395";"The Boys of Summer"
"3086";"Brown Eyed Girl"
"8519";"I'll Be There"
"7488";"Big Girls Don't Cry"
"5873";"It's Now Or Never"
"6367";"Paper Doll"
"646";"Eve of Destruction"
"840";"E.T."
"5402";"Smoke Gets in Your Eyes"
"1524";"We Built This City"
"1188";"Jailhouse Rock"
"7110";"Hey Jude"
"4805";"Walk Like an Egyptian"
"8297";"Let's Hear it For the Boy"
"580";"Bye Bye Love"
"4399";"Rosanna"
"8558";"Delicado"
"1597";"He's a Rebel"
"1695";"Mule Train"
"1768";"Losing My Religion"
"1162";"Lookin' Out My Back Door"
"8327";"Magic Carpet Ride"
"1966";"A Whiter Shade of Pale"
"2939";"Don't Let the Stars Get in Your Eyes"
"438";"Hips don't lie"
"2986";"Want Ads"
"4688";"This Land is Your Land"
"2786";"The Reason"
"4785";"Don't Stop 'Til You Get Enough"
"2435";"Sugar Sugar"
"696";"Tossing & Turning"
"8297";"Sexyback"
"411";"Rich Girl"
"3603";"Love Me Tender"
"8618";"Bohemian Rhapsody"
"550";"Disco Lady"
"72";"Hey Jude"
"4887";"Harbour Lights"
"3544";"Delicado"
"4584";"Give Me Everything"
"5707";"Ring My Bell"
"232";"Tangerine"
"5228";"I Gotta Feeling"
"6386";"Big Bad John"
"7354";"Bad Romance"
"3183";"Stronger"
"352";"The Sign"
"8702";"How Do You Mend a Broken Heart"
"8851";"Manana (Is Soon Enough For Me)"
"6002";"Wipe Out"
"409";"Let Me Call You Sweetheart"
"1873";"The Sounds of Silence"
"4233";"Feel Like Making Love"
"5402";"Blurred Lines"
"2780";"The Way We Were"
"70";"One of Us"
"4307";"Smoke! Smoke! Smoke! (That Cigarette)"
"7805";"Sailing"
"7335";"All I Wanna Do"
"3717";"You Light Up My Life"
"2223";"Hey There"
"2358";"A-Tisket A-Tasket"
"8132";"Strange Fruit"
"6078";"Cherry Pink & Apple Blossom White"
"7939";"Look Away"
"1533";"When a Man Loves a Woman"
"2417";"With Or Without You"
"4230";"Rock the Casbah"
"6323";"Stagger Lee"
"116";"Do You Love Me?"
"3882";"Only You (And You Alone)"
"213";"So Much in Love"
"8599";"Knock Three Times"
"7940";"House of the Rising Sun"
"432";"Before The Next Teardrop Falls"
"6410";"This Used to Be My Playground"
"4281";"I've Heard That Song Before"
"2843";"Yellow Rose of Texas"
"6923";"YMCA"
"3090";"How You Remind Me"
"5174";"Roses Are Red"
"1567";"Tutti Frutti"
"4185";"Promiscuous"
"1601";"Hard to Say I'm Sorry"
"5293";"Thriller"
"1319";"Heart of Glass"
"391";"That's What Friends Are For"
"349";"Green Onions"
"4479";"Love Is Blue (L'Amour Est Bleu)"
"7884";"A Whole New World (Aladdin's Theme)"
"4229";"Tequila"
"8189";"The Christmas Song (Chestnuts Roasting On An Open Fire)"
"2539";"Do You Love Me?"
"959";"Sailing"
"877";"Do You Love Me?"
"1253";"I Get Around"
"8138";"Honky Tonk Woman"
"4375";"Sexyback"
"972";"Abracadabra"
"1426";"Tears of a Clown"
"3255";"St Louis Blues"
"8537";"Why Do Fools Fall in Love?"
"1371";"California Girls"
"8889";"Fly Robin Fly"
"8170";"With Or Without You"
"5525";"Dance to the Music"
"7950";"People Got to Be Free"
"3733";"Somebody to Love"
"3985";"We Found Love"
"7448";"Lights"
"6630";"Sledgehammer"
"6068";"Won't Get Fooled Again"
"827";"Dancing in the Dark"
"4720";"YMCA"
"1461";"I Feel Love"
"4981";"Always On My Mind"
"6495";"Up Where We Belong"
"1425";"(You Keep Me) Hangin' On"
"8766";"Let Me Love You"
"5098";"Volare"
"3163";"My Sharona"
"5487";"Escape (The Pina Colada Song)"
"248";"On the Atchison"
"8505";"Believe"
"3639";"Something"
"226";"Tha Crossroads"
"6728";"You Were Meant for Me"
"2564";"Pennies From Heaven"
"8591";"Make it With You"
"8784";"A Woman in Love"
"1730";"Truly Madly Deeply"
"3637";"What's Love Got to Do With It?"
"4184";"Get Down Tonight"
"1566";"Frenesi"
"7924";"I Want to Hold Your Hand"
"2519";"The Hustle"
"4637";"I Only Have Eyes For You"
"4505";"End of the Road"
"6586";"Walk Like an Egyptian"
"504";"When Doves Cry"
"8280";"Whatcha Say"
"1477";"War"
"6160";"Let's Groove"
"4350";"Runaway"
"5888";"Light My Fire"
"8787";"Purple Haze"
"3288";"Drop it Like It's Hot"
"5700";"Wedding Bell Blues"
"8046";"All I Wanna Do"
"5890";"Red Red Wine"
"6539";"Let's Stay Together"
"263";"We Found Love"
"3216";"(I've Got a Gal In) Kalamazoo"
"5081";"Happy Days Are Here Again"
"3608";"Need You Tonight"
"1585";"One Bad Apple"
"1327";"Miss You"
"3161";"What a Fool Believes"
"3504";"Oh Happy Day"
"5536";"Gypsies"
"8124";"Ain't That a Shame"
"8308";"Bad"
"79";"Rosanna"
"7037";"Sweet Home Alabama"
"8362";"Irreplaceable"
"6536";"Cry Like a Baby"
"2494";"Since U Been Gone"
"6592";"Long Tall Sally"
"3679";"Gangsta's Paradise"
"2514";"It's My Party"
"55";"(Just Like) Starting Over"
"1590";"Strawberry Fields Forever"
"5503";"It's My Party"
"6201";"Paperback Writer"
"4016";"(Sittin' On) the Dock of the Bay"
"146";"This Diamond Ring"
"4314";"Take My Breath Away"
"7757";"Give Me Everything"
"7345";"What Goes Around Comes Around"
"7408";"Want Ads"
"1485";"(Put Another Nickel In) Music! Music! Music!"
"3479";"Hey There"
"4017";"We Didn't Start the Fire"
"2123";"Dreamlover"
"479";"It's My Party"
"2528";"Hanging by a Moment"
"3749";"Bleeding Love"
"8422";"Dance to the Music"
"6276";"I'm Looking Over a Four Leaf Clover"
"8082";"Ain't No Mountain High Enough"
"3880";"Kiss & Say Goodbye"
"5504";"Behind Closed Doors"
"8277";"Wheel of Fortune"
"8357";"Ball of Confusion (That's What the World is Today)"
"4234";"One"
"3009";"Happy Together"
"5152";"Be Bop a Lula"
"3413";"No Scrubs"
"8865";"A Tree in the Meadow"
"5322";"Riders On the Storm"
"6383";"Hang On Sloopy"
"4805";"Mrs Robinson"
"5800";"The Sounds of Silence"
"8932";"Personality"
"2414";"Kiss On My List"
"3246";"Kiss From a Rose"
"1793";"Swinging On a Star"
"790";"Born to Be Wild"
"1668";"Puttin' on the Ritz"
"6343";"Sugar Shack"
"4906";"Stayin' Alive"
"6383";"Gold Digger"
"5373";"American Pie"
"2163";"Incense & Peppermints"
"2960";"West End Girls"
"5043";"Whole Lotta Shakin' Goin' On"
"5576";"Glory of Love"
"6562";"Poker Face"
"5311";"Mack the Knife"
"7902";"Monday Monday"
"3385";"Make Love to Me"
"1397";"We Didn't Start the Fire"
"6298";"Judy in Disguise (With Glasses)"
"2446";"Hey Baby"
"7339";"I Want to Know What Love Is"
"5311";"Shadow Dancing"
"3465";"What'd I Say"
"1952";"Stuck On You"
"4612";"Delicado"
"5594";"I Love Rock 'n' Roll"
"5752";"Sexyback"
"6127";"Crazy Little Thing Called Love"
"8144";"Crying"
"2954";"Fire & Rain"
"854";"Strange Fruit"
"2881";"Someday"
"1808";"Oh"
"3072";"Le Freak"
"5204";"Losing My Religion"
"5337";"Body & Soul"
"4376";"Tears in Heaven"
"5642";"Ruby Tuesday"
"2079";"Firework"
"5063";"Truly Madly Deeply"
"5858";"Down Under"
"5770";"Ballad of the Green Berets"
"7864";"Respect"
"4283";"Tik-Toc"
"7537";"Let's Get it On"
"3529";"Shop Around"
"7619";"Rush Rush"
"7512";"Truly Madly Deeply"
"2690";"Be My Love"
"315";"My Blue Heaven"
"7361";"Mr Tambourine Man"
"8574";"Gypsies"
"1602";"Good Times"
"2698";"Midnight Train to Georgia"
"1828";"Wicked Game"
"5379";"I Wanna Love You"
"2981";"Shadow Dancing"
"1536";"Hit the Road"
"4709";"In Da Club"
"3024";"Just the Way You Are"
"1299";"Wichita Lineman"
"552";"I Just Wanna Be Your Everything"
"8846";"Judy in Disguise (With Glasses)"
"4423";"Don't Speak"
"5598";"(You're My) Soul & Inspiration"
"7665";"The Joker"
"7800";"Summertime Blues"
"5066";"My Love"
"510";"Love's Theme"
"3819";"The End of the World"
"7162";"Crazy in Love"
"3174";"Sweet Child O' Mine"
"614";"Everyday People"
"1217";"Losing My Religion"
"294";"I'll Make Love to You"
"7423";"Vogue"
"5026";"I Love Rock 'n' Roll"
"6599";"Grease"
"7883";"Don't Stop 'Til You Get Enough"
"7943";"Time of the Season"
"6305";"Leader of the Pack"
"120";"Can't Help Falling in Love"
"6795";"Moonlight Serenade"
"2985";"Georgia On My Mind"
"503";"Viva La Vida"
"6738";"If (They Made Me a King)"
"2208";"Reunited"
"4159";"Unbelievable"
"7769";"Love In This Club"
"5080";"Sh-Boom (Life Could Be a Dream)"
"1343";"Unforgettable"
"4095";"Suspicious Minds"
"8820";"You're So Vain"
"1765";"All Along the Watchtower"
"1630";"Sentimental Journey"
"653";"12th Street Rag"
"5720";"Dilemma"
"7044";"Magic Carpet Ride"
"4829";"Green River"
"3978";"Only The Lonely (Know The Way I Feel)"
"8785";"Be My Love"
"196";"Pistol Packin' Mama"
"111";"Can't Get Enough of Your Love"
"7132";"St George & the Dragonette"
"1327";"As Time Goes By"
"8627";"Fly Robin Fly"
"2268";"Wichita Lineman"
"5690";"Shining Star"
"7452";"Mrs Brown You've Got a Lovely Daughter"
"4129";"Lookin' Out My Back Door"
"1962";"White Christmas"
"4391";"Ole Buttermilk Sky"
"7108";"Some of These Days"
"7699";"This Diamond Ring"
"1895";"We Got The Beat"
"4291";"House of the Rising Sun"
"8973";"Centerfold"
"5061";"Physical"
"5837";"Do Wah Diddy Diddy"
"2803";"Stop! in the Name of Love"
"3956";"I Want You Back"
"2924";"I Walk the Line"
"1537";"I Honestly Love You"
"5476";"Don't Let the Stars Get in Your Eyes"
"8151";"It's My Party"
"1561";"Live & Let Die"
"7332";"Papa Don't Preach"
"7592";"Let's Stay Together"
"4302";"Don't Fence Me In"
"6147";"Fast Car"
"1549";"Kiss From a Rose"
"2866";"Jack & Diane"
"8218";"I Can't Help Myself (Sugar Pie"
"3091";"Soldier Boy"
"8053";"Travellin' Band"
"5812";"Mister Sandman"
"2202";"Let's Get it On"
"5610";"Band On the Run"
"7099";"Something"
"818";"Help!"
"3435";"Mama Told Me Not to Come"
"743";"Near You"
"885";"If I Didn't Care"
"4896";"My Heart Will Go On"
"4791";"Jumpin' Jack Flash"
"8633";"Happy Days Are Here Again"
"6626";"Smooth"
"2815";"Bad"
"6494";"Ode To Billie Joe"
"2870";"Roll Over Beethoven"
"3050";"Sweet Child O' Mine"
"2649";"Besame Mucho"
"2251";"How Will I Know"
"7308";"When You Wish Upon a Star"
"3127";"Hanky Panky"
"3806";"Paperback Writer"
"1370";"Creep"
"6668";"These Boots Are Made For Walking"
"3260";"Whole Lotta Shakin' Goin' On"
"2395";"Say My Name"
"8113";"Hair"
"950";"Brother"
"5009";"Cheek to Cheek"
"2437";"Oh My Papa (O Mein Papa)"
"2827";"Let it Snow! Let it Snow! Let it Snow!"
"4015";"Let Me Call You Sweetheart"
"4013";"Open Arms"
"310";"Vision of Love"
"981";"Sixteen Tons"
"3606";"A Tree in the Meadow"
"4519";"Soldier Boy"
"8291";"Glory of Love"
"4617";"Before The Next Teardrop Falls"
"6958";"Temperature"
"1212";"Working My Way Back to You"
"8923";"That'll Be the Day"
"7770";"Love Is Blue (L'Amour Est Bleu)"
"6047";"(Sittin' On) the Dock of the Bay"
"6149";"Rush Rush"
"422";"How Will I Know"
"1507";"Da Doo Ron Ron (When He Walked Me Home)"
"1257";"If You Leave Me Now"
"4807";"All My Lovin' (You're Never Gonna Get It)"
"7586";"Kryptonite"
"1360";"It's Too Late"
"2310";"Eve of Destruction"
"670";"We Are Family"
"3628";"Time After Time"
"5478";"Dreamlover"
"680";"This Used to Be My Playground"
"2459";"For What It's Worth (Stop"
"6430";"One of These Nights"
"6627";"Leader of the Pack"
"768";"Somebody to Love"
"6069";"TSOP (The Sound of Philadelphia)"
"693";"Peggy Sue"
"3677";"Wake Me Up Before You Go Go"
"6810";"Lady Marmalade (Voulez-Vous Coucher Aver Moi Ce Soir?)"
"331";"She's a Lady"
"1171";"Strawberry Fields Forever"
"662";"The Last Dance"
"7811";"Ray of Light"
"1303";"This Ole House"
"4356";"West End Girls"
"1584";"Happy Together"
"193";"Stagger Lee"
"4174";"Travellin' Band"
"4304";"I Feel Love"
"5832";"That's Amore"
"3899";"Hot Child In The City"
"572";"Can You Feel the Love Tonight"
"4340";"I Only Have Eyes For You"
"8771";"Body & Soul"
"4269";"On Bended Knee"
"1708";"I'll Be Missing You"
"7437";"There goes my baby"
"3828";"Against All Odds (Take a Look At Me Now)"
"1705";"I'm Your Boogie Man"
"8161";"Pony Time"
"4605";"Let's Groove"
"3583";"Grenade"
"645";"Up Where We Belong"
"6440";"Dancing in the Dark"
"2545";"Like a Virgin"
"1460";"Make it With You"
"6701";"Livin' La Vida Loca"
"532";"Roses Are Red"
"2682";"T For Texas (Blue Yodel No 1)"
"6887";"Hotel California"
"7740";"More Than Words"
"5533";"Up Around the Bend"
"3530";"We Will Rock You"
"1720";"Purple Haze"
"3367";"Somebody That I Used to Know"
"6006";"Running Scared"
"6984";"Wake Me Up Before You Go Go"
"1017";"Bitter Sweet Symphony"
"3935";"Cold"
"3882";"Open Arms"
"6739";"Stay (I Missed You)"
"2827";"Tom Dooley"
"577";"That's What Friends Are For"
"1611";"The Hustle"
"8834";"The Power of Love"
"2337";"Bette Davis Eyes"
"7826";"Wild Thing"
"5132";"Swinging On a Star"
"4478";"Shining Star"
"8848";"Suspicious Minds"
"6383";"Crazy in Love"
"2104";"Wedding Bell Blues"
"2636";"Live & Let Die"
"5305";"Again"
"8275";"You Are the Sunshine of My Life"
"284";"Be My Love"
"2170";"Under the Boardwalk"
"337";"Say It Right"
"3565";"One Sweet Day"
"3764";"Behind Closed Doors"
"2706";"Pennies From Heaven"
"588";"Whole Lotta Love"
"2268";"A Whole New World (Aladdin's Theme)"
"8667";"This Used to Be My Playground"
"1117";"I Went to Your Wedding"
"4552";"Ball of Confusion (That's What the World is Today)"
"2569";"Because You Loved Me"
"4667";"How High the Moon"
"692";"You've Lost That Lovin' Feelin'"
"7508";"Bitter Sweet Symphony"
"8238";"Coming Up"
"7576";"Baby Come Back"
"7958";"Single Ladies (Put A Ring On It)"
"3311";"Don't Worry Be Happy"
"4170";"Green Onions"
"5764";"Centerfold"
"8745";"Everyday People"
"6172";"Single Ladies (Put A Ring On It)"
"4352";"She Loves You"
"135";"Down Hearted Blues"
"6046";"Another Brick in the Wall (part 2)"
"4250";"Harbour Lights"
"8443";"Paperback Writer"
"5247";"Grenade"
"3140";"Wild Thing"
"748";"Drop it Like It's Hot"
"4417";"My Boyfriend's Back"
"8752";"Hey Ya!"
"8646";"Little Things Mean a Lot"
"6809";"Grease"
"1229";"One Bad Apple"
"5418";"Tonight's the Night (Gonna Be Alright)"
"5960";"Runaround Sue"
"1915";"Truly Madly Deeply"
"761";"I Wanna Love You"
"6832";"Raindrops Keep Falling On My Head"
"1238";"Monday Monday"
"6578";"Just Dance"
"8638";"Tonight's the Night (Gonna Be Alright)"
"3654";"Miss You Much"
"8377";"Magic Carpet Ride"
"6196";"I Need You Now"
"4992";"(Sexual) Healing"
"7896";"Rag Doll"
"2587";"Venus"
"7381";"Strawberry Fields Forever"
"7943";"Que sera sera (Whatever will be will be)"
